,Unnamed: 0,old_ID,sys1,sys,sim,gamma_bcc,gamma_fcc,rho_gm3
65157,65157,29197,Sc1Ti1Cu1Zr1Hg1,ScTiCuZrHg,0.6056,0.7202622366520176,0.6656767903521483,7.2725672914956005
65158,65158,29198,Sc1Ti1Cu1Nb1Mo1,ScTiCuNbMo,0.7284,0.7549691185908655,0.6672490598939708,6.5198018739476655
65159,65159,29199,Sc1Ti1Cu1Nb1Tc1,ScTiCuNbTc,0.5589,0.6437687538640126,0.5635835290858803,6.656778114549654
65160,65160,29200,Sc1Ti1Cu1Nb1Ru1,ScTiCuNbRu,0.648,0.6888878127858242,0.6221877024561313,6.762478892093022
65161,65161,29201,Sc1Ti1Cu1Nb1Rh1,ScTiCuNbRh,0.6371,0.5037679049106751,0.45838990530221,6.79001294680604
65162,65162,29202,Sc1Ti1Cu1Nb1Pd1,ScTiCuNbPd,0.6374,0.8162299180747522,0.7606210410595495,6.779037712055109
65163,65163,29203,Sc1Ti1Cu1Nb1Ag1,ScTiCuNbAg,0.6739,0.6774727349065637,0.6231960128572702,6.624113929832401
65164,65164,29204,Sc1Ti1Cu1Nb1Cd1,ScTiCuNbCd,0.6199,0.7277324137559319,0.696566909213978,6.3872260076595735
65165,65165,29205,Sc1Ti1Cu1Nb1La1,ScTiCuNbLa,0.6772,0.6862535103646411,0.6571418929001389,5.8633308909918105
65166,65166,29206,Sc1Ti1Cu1Nb1Hf1,ScTiCuNbHf,0.7188,0.7549625688968159,0.6922225808048396,7.4983145165786675
65174,65174,29214,Sc1Ti1Cu1Nb1Hg1,ScTiCuNbHg,0.5857,0.8211432779528149,0.7612439939521547,7.698725615670102
65175,65175,29215,Sc1Ti1Cu1Mo1Tc1,ScTiCuMoTc,0.5531,0.6614300391642242,0.5694233447490304,6.914934529369797
65176,65176,29216,Sc1Ti1Cu1Mo1Ru1,ScTiCuMoRu,0.659,0.7579858385176186,0.6901032045143686,7.0256550170059855
65177,65177,29217,Sc1Ti1Cu1Mo1Rh1,ScTiCuMoRh,0.6465,0.5332939550936603,0.4843177152286245,7.053697654545454
65178,65178,29218,Sc1Ti1Cu1Mo1Pd1,ScTiCuMoPd,0.6478,0.7928460284322404,0.7096008712312624,7.039281252009455
65179,65179,29219,Sc1Ti1Cu1Mo1Ag1,ScTiCuMoAg,0.6777,0.6951300302612081,0.6221473731798823,6.872726504827585
65180,65180,29220,Sc1Ti1Cu1Mo1Cd1,ScTiCuMoCd,0.6327,0.7710611578145334,0.7163985666750856,6.6171393871038235
65181,65181,29221,Sc1Ti1Cu1Mo1La1,ScTiCuMoLa,0.6742,0.6187289808894605,0.5789283736651739,6.047011863314711
65182,65182,29222,Sc1Ti1Cu1Mo1Hf1,ScTiCuMoHf,0.7124,0.7915014257221932,0.7076562907029482,7.756609478524944
65191,65191,29231,Sc1Ti1Cu1Tc1Ru1,ScTiCuTcRu,0.494,0.6154474649427804,0.5485407204746878,7.177963429683697
65192,65192,29232,Sc1Ti1Cu1Tc1Rh1,ScTiCuTcRh,0.4851,0.4460532684913493,0.3988185998002826,7.206263960145807
65193,65193,29233,Sc1Ti1Cu1Tc1Pd1,ScTiCuTcPd,0.4832,0.7209752726011812,0.659660758798665,7.189791043457382
65194,65194,29234,Sc1Ti1Cu1Tc1Ag1,ScTiCuTcAg,0.5129,0.5888668634587966,0.5274335033498287,7.016494818203032
65195,65195,29235,Sc1Ti1Cu1Tc1Cd1,ScTiCuTcCd,0.4757,0.617622047122235,0.573259265058353,6.7500515955654095
65196,65196,29236,Sc1Ti1Cu1Tc1La1,ScTiCuTcLa,0.5141,0.5461788421781621,0.5088234688092902,6.153020491234685
65206,65206,29246,Sc1Ti1Cu1Ru1Rh1,ScTiCuRuRh,0.616,0.5529634018847264,0.5024041870147523,7.321563328274172
65207,65207,29247,Sc1Ti1Cu1Ru1Pd1,ScTiCuRuPd,0.6236,0.7177525438306591,0.6562107610333421,7.303576710036274
65208,65208,29248,Sc1Ti1Cu1Ru1Ag1,ScTiCuRuAg,0.6288,0.6419065236768043,0.5892287942896739,7.125849658284369
65209,65209,29249,Sc1Ti1Cu1Ru1Cd1,ScTiCuRuCd,0.5632,0.7118330400565359,0.6754498433582066,6.852130066071426
65210,65210,29250,Sc1Ti1Cu1Ru1La1,ScTiCuRuLa,0.6126,0.6019601852647998,0.569893762623927,6.236319185971563
65220,65220,29260,Sc1Ti1Cu1Rh1Pd1,ScTiCuRhPd,0.6082,0.5071301797192732,0.4616769064708053,7.331554636714975
65221,65221,29261,Sc1Ti1Cu1Rh1Ag1,ScTiCuRhAg,0.6158,0.4722989696939195,0.4350304622842801,7.153248074178402
65222,65222,29262,Sc1Ti1Cu1Rh1Cd1,ScTiCuRhCd,0.5516,0.5368941160441765,0.5093601552830715,6.87845912954292
65223,65223,29263,Sc1Ti1Cu1Rh1La1,ScTiCuRhLa,0.6036,0.4594304175870324,0.4368420409167628,6.259267084469696
65233,65233,29273,Sc1Ti1Cu1Pd1Ag1,ScTiCuPdAg,0.6331,0.7516402159080643,0.7121222116721705,7.137944384222736
65234,65234,29274,Sc1Ti1Cu1Pd1Cd1,ScTiCuPdCd,0.5602,0.8273640532419869,0.8127178005018448,6.866944365159868
65235,65235,29275,Sc1Ti1Cu1Pd1La1,ScTiCuPdLa,0.601,0.6990129480238232,0.6586272340379717,6.255278368855534
65245,65245,29285,Sc1Ti1Cu1Ag1Cd1,ScTiCuAgCd,0.5986,0.64341300256173,0.62198972678562,6.715745068958109
65246,65246,29286,Sc1Ti1Cu1Ag1La1,ScTiCuAgLa,0.6321,0.5953219735440953,0.5697748882619191,6.139602624954127
65256,65256,29296,Sc1Ti1Cu1Cd1La1,ScTiCuCdLa,0.5918,0.515500359592807,0.4997055315176144,5.962623208105725
65257,65257,29297,Sc1Ti1Cu1Cd1Hf1,ScTiCuCdHf,0.6145,0.6594182103140379,0.6236120401419799,7.553082949338758
65265,65265,29305,Sc1Ti1Cu1Cd1Hg1,ScTiCuCdHg,0.5565,0.6744378933387131,0.6417238830516776,7.745070118489064
65266,65266,29306,Sc1Ti1Cu1La1Hf1,ScTiCuLaHf,0.6728,0.5813831188267997,0.5551235016586649,6.886592592994746
65267,65267,29307,Sc1Ti1Cu1La1Ta1,ScTiCuLaTa,0.6593,0.7251113645626245,0.6813418755172179,7.18662686290909
65268,65268,29308,Sc1Ti1Cu1La1W1,ScTiCuLaW,0.5677,0.5308094671761291,0.4946287909546461,7.377828145825604
65269,65269,29309,Sc1Ti1Cu1La1Re1,ScTiCuLaRe,0.5505,0.4752139091861612,0.4476584846543776,7.497740094934334
65270,65270,29310,Sc1Ti1Cu1La1Os1,ScTiCuLaOs,0.5828,0.4286340037040821,0.4072896949989974,7.610361417563738
65271,65271,29311,Sc1Ti1Cu1La1Ir1,ScTiCuLaIr,0.6019,0.5021385313688701,0.4745028792925303,7.627103620358152
65272,65272,29312,Sc1Ti1Cu1La1Pt1,ScTiCuLaPt,0.5878,0.6141071157020449,0.5752054590775644,7.586159497856476
65273,65273,29313,Sc1Ti1Cu1La1Au1,ScTiCuLaAu,0.6011,0.6606182316873607,0.6124107813499322,7.503397416528923
65274,65274,29314,Sc1Ti1Cu1La1Hg1,ScTiCuLaHg,0.5575,0.5164706666678158,0.5077023225123052,7.065535400171673
65311,65311,29351,Sc1Ti1Zn1Y1Zr1,ScTiZnYZr,0.6778,0.7366263641341935,0.6661135436530691,4.922282076424189
65312,65312,29352,Sc1Ti1Zn1Y1Nb1,ScTiZnYNb,0.653,0.6421680510919038,0.5806817779700424,5.187731026838234
65313,65313,29353,Sc1Ti1Zn1Y1Mo1,ScTiZnYMo,0.6529,0.5047165611779845,0.4689015034146417,5.357423752775165
65314,65314,29354,Sc1Ti1Zn1Y1Tc1,ScTiZnYTc,0.4955,0.7288317687216627,0.6315664466075089,5.4560051897142845
65315,65315,29355,Sc1Ti1Zn1Y1Ru1,ScTiZnYRu,0.5767,0.4940496413674412,0.4670674497565869,5.53617571762452
65316,65316,29356,Sc1Ti1Zn1Y1Rh1,ScTiZnYRh,0.5691,0.4034853035349118,0.3877102894325175,5.560035166698564
65317,65317,29357,Sc1Ti1Zn1Y1Pd1,ScTiZnYPd,0.5589999999999999,0.5525212532444653,0.5158844075418929,5.562632653270141
65318,65318,29358,Sc1Ti1Zn1Y1Ag1,ScTiZnYAg,0.5923,0.8169848541451245,0.7526967831451994,5.461184030769229
65319,65319,29359,Sc1Ti1Zn1Y1Cd1,ScTiZnYCd,0.5863,0.6497244923401686,0.5949151026346028,5.309633495729537
65320,65320,29360,Sc1Ti1Zn1Y1La1,ScTiZnYLa,0.6315,0.7165342289296878,0.6689608992649011,4.9944164077942315
65321,65321,29361,Sc1Ti1Zn1Y1Hf1,ScTiZnYHf,0.6487,0.7733148608751038,0.6988754650404404,6.246630812732095
65322,65322,29362,Sc1Ti1Zn1Y1Ta1,ScTiZnYTa,0.631,0.5853264651025503,0.5275702543349571,6.525014010284664
65323,65323,29363,Sc1Ti1Zn1Y1W1,ScTiZnYW,0.556,0.4489433158190906,0.4174990794834325,6.704544938331771
65324,65324,29364,Sc1Ti1Zn1Y1Re1,ScTiZnYRe,0.5356,0.41440933495119375,0.39288178437172383,6.818048956587676
65325,65325,29365,Sc1Ti1Zn1Y1Os1,ScTiZnYOs,0.5647,0.3857291764868166,0.3711491592287019,6.927312451526715
65326,65326,29366,Sc1Ti1Zn1Y1Ir1,ScTiZnYIr,0.5694,0.4307158991632548,0.4091745041902102,6.945531094476189
65327,65327,29367,Sc1Ti1Zn1Y1Pt1,ScTiZnYPt,0.5417,0.4984752084982611,0.4641207644218566,6.911864264783426
65328,65328,29368,Sc1Ti1Zn1Y1Au1,ScTiZnYAu,0.5574,0.5238021398034485,0.479095455227486,6.8382657649350636
65329,65329,29369,Sc1Ti1Zn1Y1Hg1,ScTiZnYHg,0.5393,0.658218603014178,0.6158608802787515,6.440034184748699
65330,65330,29370,Sc1Ti1Zn1Zr1Nb1,ScTiZnZrNb,0.7274,0.8221641426667742,0.6999646480847738,5.734341722704338
65331,65331,29371,Sc1Ti1Zn1Zr1Mo1,ScTiZnZrMo,0.726,0.6018600304104479,0.5364581907534505,5.9352202269151135
65332,65332,29372,Sc1Ti1Zn1Zr1Tc1,ScTiZnZrTc,0.5494,0.956407158412347,0.7496229050597852,6.051717459811122
65333,65333,29373,Sc1Ti1Zn1Zr1Ru1,ScTiZnZrRu,0.6449,0.5717081907688192,0.5237514310263329,6.143874064625131
65334,65334,29374,Sc1Ti1Zn1Zr1Rh1,ScTiZnZrRh,0.6352,0.4730565457033661,0.4461390137643749,6.169533796624472
65335,65335,29375,Sc1Ti1Zn1Zr1Pd1,ScTiZnZrPd,0.6316,0.6467622248303653,0.5781143670104165,6.166032086847598
65336,65336,29376,Sc1Ti1Zn1Zr1Ag1,ScTiZnZrAg,0.6613,1.0378006677938036,0.9062718107878656,6.039815538900203
65337,65337,29377,Sc1Ti1Zn1Zr1Cd1,ScTiZnZrCd,0.647,0.9135305911879712,0.8031670332255981,5.848597214410905
65338,65338,29378,Sc1Ti1Zn1Zr1La1,ScTiZnZrLa,0.6912,0.6831655222031837,0.6239775541052628,5.435343626644181
65339,65339,29379,Sc1Ti1Zn1Zr1Hf1,ScTiZnZrHf,0.7247,1.0313715959400254,0.8676237297807808,6.8698459760154735
65340,65340,29380,Sc1Ti1Zn1Zr1Ta1,ScTiZnZrTa,0.7039,0.7461280089419967,0.6328080695951723,7.201836237096773
65341,65341,29381,Sc1Ti1Zn1Zr1W1,ScTiZnZrW,0.6115,0.5397980609547653,0.4834146444425306,7.414670865154639
65342,65342,29382,Sc1Ti1Zn1Zr1Re1,ScTiZnZrRe,0.5902,0.4917098416049268,0.4545611722750808,7.548562567014613
65343,65343,29383,Sc1Ti1Zn1Zr1Os1,ScTiZnZrOs,0.6227,0.4567623365397043,0.432281024952766,7.6743477804416385
65344,65344,29384,Sc1Ti1Zn1Zr1Ir1,ScTiZnZrIr,0.6357,0.5061750560453778,0.4687619027779822,7.692853031689401
65345,65345,29385,Sc1Ti1Zn1Zr1Pt1,ScTiZnZrPt,0.612,0.5913354802105989,0.5278747453265922,7.64650895253886
65346,65346,29386,Sc1Ti1Zn1Zr1Au1,ScTiZnZrAu,0.6274,0.6412250195733629,0.5527870595339813,7.553651156574922
65347,65347,29387,Sc1Ti1Zn1Zr1Hg1,ScTiZnZrHg,0.6018,1.0211282506889348,0.8705815651365227,7.067436839356668
65348,65348,29388,Sc1Ti1Zn1Nb1Mo1,ScTiZnNbMo,0.7053,0.5802451445296058,0.5097831299934706,6.310350763636363
65349,65349,29389,Sc1Ti1Zn1Nb1Tc1,ScTiZnNbTc,0.5362,0.6906900088278136,0.5377475451735321,6.439126941333332
65350,65350,29390,Sc1Ti1Zn1Nb1Ru1,ScTiZnNbRu,0.6151,0.547091862898617,0.4941628678473419,6.539347032662192
65351,65351,29391,Sc1Ti1Zn1Nb1Rh1,ScTiZnNbRh,0.6075,0.42917734986047024,0.3980835171155201,6.56608441027933
65352,65352,29392,Sc1Ti1Zn1Nb1Pd1,ScTiZnNbPd,0.6015,0.6372328851762296,0.5639235116191401,6.557995853259667
65353,65353,29393,Sc1Ti1Zn1Nb1Ag1,ScTiZnNbAg,0.6357,0.7323100527578028,0.6210757405094637,6.414452494294939
65354,65354,29394,Sc1Ti1Zn1Nb1Cd1,ScTiZnNbCd,0.6186,0.7540632497302451,0.6668477534612042,6.195520377002053
65355,65355,29395,Sc1Ti1Zn1Nb1La1,ScTiZnNbLa,0.6605,0.6016192592344761,0.5492938846488735,5.714249822771402
65356,65356,29396,Sc1Ti1Zn1Nb1Hf1,ScTiZnNbHf,0.6957,0.7985233608316131,0.6683443430449545,7.2694681418960245
65357,65357,29397,Sc1Ti1Zn1Nb1Ta1,ScTiZnNbTa,0.6883,0.7585489731854304,0.6395231908068921,7.638071411288603
65364,65364,29404,Sc1Ti1Zn1Nb1Hg1,ScTiZnNbHg,0.5763,0.9003775003880441,0.7993487667090509,7.4683349075697185
65365,65365,29405,Sc1Ti1Zn1Mo1Tc1,ScTiZnMoTc,0.5359,0.4932703486950653,0.4129803366789873,6.681033530514284
65366,65366,29406,Sc1Ti1Zn1Mo1Ru1,ScTiZnMoRu,0.6315,0.6340473736815686,0.5833187449889913,6.785807064672037
65367,65367,29407,Sc1Ti1Zn1Mo1Rh1,ScTiZnMoRh,0.6223,0.4696632927459831,0.43639907469364336,6.813029470344826
65368,65368,29408,Sc1Ti1Zn1Mo1Pd1,ScTiZnMoPd,0.6173,0.6371208061979856,0.5727462108095208,6.801904930909089
65369,65369,29409,Sc1Ti1Zn1Mo1Ag1,ScTiZnMoAg,0.6449,0.5190477690286404,0.4596051472866502,6.647916437168139
65370,65370,29410,Sc1Ti1Zn1Mo1Cd1,ScTiZnMoCd,0.6367,0.56043135658088,0.5156765775655017,6.4121464059009465
65371,65371,29411,Sc1Ti1Zn1Mo1La1,ScTiZnMoLa,0.6629,0.4816414958928318,0.4496618802272224,5.888930632851984
65372,65372,29412,Sc1Ti1Zn1Mo1Hf1,ScTiZnMoHf,0.6947,0.5810010685904478,0.5112393844442125,7.51259240502092
65380,65380,29420,Sc1Ti1Zn1Mo1Hg1,ScTiZnMoHg,0.591,0.6584272854582515,0.603718487496057,7.710825678447394
65381,65381,29421,Sc1Ti1Zn1Tc1Ru1,ScTiZnTcRu,0.467,0.4793563562162408,0.4215122019560257,6.928423293457943
65382,65382,29422,Sc1Ti1Zn1Tc1Rh1,ScTiZnTcRh,0.4614,0.3757002087896068,0.3397689435999537,6.955892227771294
65383,65383,29423,Sc1Ti1Zn1Tc1Pd1,ScTiZnTcPd,0.4533,0.545363819336837,0.4635643472489249,6.942953101730102
65384,65384,29424,Sc1Ti1Zn1Tc1Ag1,ScTiZnTcAg,0.4806,0.9351986251744971,0.773883322006755,6.782918584960718
65385,65385,29425,Sc1Ti1Zn1Tc1Cd1,ScTiZnTcCd,0.4802,0.9120963508910016,0.7759350070699316,6.537383482051281
65386,65386,29426,Sc1Ti1Zn1Tc1La1,ScTiZnTcLa,0.5032,0.6735809244284479,0.5942465037713278,5.9897709052054795
65387,65387,29427,Sc1Ti1Zn1Tc1Hf1,ScTiZnTcHf,0.5288,0.9357644958361541,0.7151805281945218,7.65207034909862
65396,65396,29436,Sc1Ti1Zn1Ru1Rh1,ScTiZnRuRh,0.5821,0.4937537309602122,0.4588860462023322,7.0648197875440655
65397,65397,29437,Sc1Ti1Zn1Ru1Pd1,ScTiZnRuPd,0.5833,0.5927073337350597,0.5463256611828126,7.050525364924506
65398,65398,29438,Sc1Ti1Zn1Ru1Ag1,ScTiZnRuAg,0.5863,0.4988603724989164,0.4567902172994693,6.8864886544632755
65399,65399,29439,Sc1Ti1Zn1Ru1Cd1,ScTiZnRuCd,0.5575,0.5385174274751313,0.5095747634900647,6.634357999139784
65400,65400,29440,Sc1Ti1Zn1Ru1La1,ScTiZnRuLa,0.5915,0.4751222141643825,0.4498259529421197,6.069569459320475
65401,65401,29441,Sc1Ti1Zn1Ru1Hf1,ScTiZnRuHf,0.6141,0.5528425516624822,0.5007476687946291,7.755458206189968
65410,65410,29450,Sc1Ti1Zn1Rh1Pd1,ScTiZnRhPd,0.5713,0.4430476244616635,0.4121585093784259,7.077693316937355
65411,65411,29451,Sc1Ti1Zn1Rh1Ag1,ScTiZnRhAg,0.5766,0.3972249303654197,0.37242543443262094,6.913105823024829
65412,65412,29452,Sc1Ti1Zn1Rh1Cd1,ScTiZnRhCd,0.5492,0.4430482219881995,0.4270536282255004,6.659959440601504
65413,65413,29453,Sc1Ti1Zn1Rh1La1,ScTiZnRhLa,0.5857,0.3861625310996354,0.3708501232163824,6.091954533211009
65414,65414,29454,Sc1Ti1Zn1Rh1Hf1,ScTiZnRhHf,0.6089,0.4557149134029024,0.426677092476332,7.779673389339018
65423,65423,29463,Sc1Ti1Zn1Pd1Ag1,ScTiZnPdAg,0.5876,0.5680339619626553,0.5088797865841134,6.901063012499998
65424,65424,29464,Sc1Ti1Zn1Pd1Cd1,ScTiZnPdCd,0.5515,0.6052513149670555,0.56282331405963,6.651182719659936
65425,65425,29465,Sc1Ti1Zn1Pd1La1,ScTiZnPdLa,0.5769,0.5300561820037843,0.4966093966184729,6.089610128363637
65426,65426,29466,Sc1Ti1Zn1Pd1Hf1,ScTiZnPdHf,0.5986,0.6251522811573421,0.5508972587533367,7.759150146835442
65435,65435,29475,Sc1Ti1Zn1Ag1Cd1,ScTiZnAgCd,0.5876,0.9616485340617584,0.8886627567035069,6.5106767452849725
65436,65436,29476,Sc1Ti1Zn1Ag1La1,ScTiZnAgLa,0.6057,0.7620721100576804,0.7039917769336661,5.980970872953736
65437,65437,29477,Sc1Ti1Zn1Ag1Hf1,ScTiZnAgHf,0.6311,1.0130747069720192,0.8681730988173593,7.592298826337446
65445,65445,29485,Sc1Ti1Zn1Ag1Hg1,ScTiZnAgHg,0.5445,1.1174817703528137,0.9933334131518908,7.785501969045224
65446,65446,29486,Sc1Ti1Zn1Cd1La1,ScTiZnCdLa,0.6022,0.6011314706524237,0.5543074995073258,5.815245287596235
65447,65447,29487,Sc1Ti1Zn1Cd1Hf1,ScTiZnCdHf,0.6185,0.92258601706233,0.8032698633026334,7.33050633156342
65448,65448,29488,Sc1Ti1Zn1Cd1Ta1,ScTiZnCdTa,0.6045,0.6824201928623427,0.5982482716745624,7.688128971487177
65455,65455,29495,Sc1Ti1Zn1Cd1Hg1,ScTiZnCdHg,0.5743,0.9252751112557602,0.8225636608395327,7.521139364615383
65456,65456,29496,Sc1Ti1Zn1La1Hf1,ScTiZnLaHf,0.6614,0.7217068689251611,0.6586402534849496,6.713378521428571
65457,65457,29497,Sc1Ti1Zn1La1Ta1,ScTiZnLaTa,0.6415,0.549633055054364,0.5008011056490179,6.998001718871253
65458,65458,29498,Sc1Ti1Zn1La1W1,ScTiZnLaW,0.5534,0.4274495576803092,0.39950969825714944,7.179625126978416
65459,65459,29499,Sc1Ti1Zn1La1Re1,ScTiZnLaRe,0.5397,0.3954465614925122,0.3755058943870975,7.293668491999998
65460,65460,29500,Sc1Ti1Zn1La1Os1,ScTiZnLaOs,0.5755,0.3678147639531644,0.3536509441216656,7.401479543641353
65461,65461,29501,Sc1Ti1Zn1La1Ir1,ScTiZnLaIr,0.5859,0.4122258522416905,0.3920775697054447,7.418083416621004
65462,65462,29502,Sc1Ti1Zn1La1Pt1,ScTiZnLaPt,0.5589,0.4767002202579182,0.4459121894389595,7.380662638843721
65463,65463,29503,Sc1Ti1Zn1La1Au1,ScTiZnLaAu,0.5726,0.4980105203647878,0.4594526300982438,7.303334093143365
65464,65464,29504,Sc1Ti1Zn1La1Hg1,ScTiZnLaHg,0.5599,0.5913423044888368,0.554162297225232,6.890569759132609
65501,65501,29541,Sc1Ti1Y1Zr1Nb1,ScTiYZrNb,0.7237,0.6546139618382708,0.6055963319354122,5.195262409923009
65502,65502,29542,Sc1Ti1Y1Zr1Mo1,ScTiYZrMo,0.7086,0.5236302862209226,0.4974231494269832,5.353104763286712
65503,65503,29543,Sc1Ti1Y1Zr1Tc1,ScTiYZrTc,0.5491,0.701777199827084,0.6000861590860813,5.444576347656939
65504,65504,29544,Sc1Ti1Y1Zr1Ru1,ScTiYZrRu,0.631,0.5112863881762536,0.4920418025797189,5.518913643733333
65505,65505,29545,Sc1Ti1Y1Zr1Rh1,ScTiYZrRh,0.6247,0.4270746785435173,0.41989193620280935,5.541072068561277
65506,65506,29546,Sc1Ti1Y1Zr1Pd1,ScTiYZrPd,0.6087,0.5668279246938398,0.5384984868648431,5.543651275704224
65507,65507,29547,Sc1Ti1Y1Zr1Ag1,ScTiYZrAg,0.635,0.8100008471467052,0.7538317094861096,5.4496792837931025
65508,65508,29548,Sc1Ti1Y1Zr1Cd1,ScTiYZrCd,0.5959,0.6136946169855748,0.5613794468984828,5.30874560099585
65509,65509,29549,Sc1Ti1Y1Zr1La1,ScTiYZrLa,0.6881,0.6786918440479022,0.6408907151281373,5.012350917302052
65510,65510,29550,Sc1Ti1Y1Zr1Hf1,ScTiYZrHf,0.7222,0.7615129845587465,0.7020775099592186,6.183126938283826
65511,65511,29551,Sc1Ti1Y1Zr1Ta1,ScTiYZrTa,0.6951,0.6021797641427751,0.5572136210439722,6.439957826666665
65512,65512,29552,Sc1Ti1Y1Zr1W1,ScTiYZrW,0.6076,0.4724699079010323,0.4513497475562202,6.605191506271776
65513,65513,29553,Sc1Ti1Y1Zr1Re1,ScTiYZrRe,0.5838,0.4386868708800775,0.4265046605950516,6.709552860211266
65514,65514,29554,Sc1Ti1Y1Zr1Os1,ScTiYZrOs,0.6079,0.411039298574358,0.4054064630638055,6.810304560850308
65515,65515,29555,Sc1Ti1Y1Zr1Ir1,ScTiYZrIr,0.6209,0.4531156609554228,0.4403869146556023,6.827425330857646
65516,65516,29556,Sc1Ti1Y1Zr1Pt1,ScTiYZrPt,0.596,0.5175620115515874,0.4927439320742999,6.7973842950131225
65517,65517,29557,Sc1Ti1Y1Zr1Au1,ScTiYZrAu,0.605,0.5431613461494506,0.5098928386183652,6.730509831406383
65518,65518,29558,Sc1Ti1Y1Zr1Hg1,ScTiYZrHg,0.5621,0.6128606938088749,0.5726123095718734,6.3650282179757065
65519,65519,29559,Sc1Ti1Y1Nb1Mo1,ScTiYNbMo,0.6938,0.6067267093461157,0.5736837467606135,5.638752848029328
65520,65520,29560,Sc1Ti1Y1Nb1Tc1,ScTiYNbTc,0.5418,0.623910051292408,0.5443558197296369,5.738166379591836
65521,65521,29561,Sc1Ti1Y1Nb1Ru1,ScTiYNbRu,0.607,0.585607976206526,0.5601647476769032,5.817822161567162
65522,65522,29562,Sc1Ti1Y1Nb1Rh1,ScTiYNbRh,0.6029,0.4597834881512045,0.4457309781363727,5.840796511835974
65523,65523,29563,Sc1Ti1Y1Nb1Pd1,ScTiYNbPd,0.5844,0.6750855239193766,0.6410544183730752,5.840734401846721
65524,65524,29564,Sc1Ti1Y1Nb1Ag1,ScTiYNbAg,0.6152,0.6879122069385281,0.6338678661017797,5.7358224726287235
65525,65525,29565,Sc1Ti1Y1Nb1Cd1,ScTiYNbCd,0.5733,0.5898984639876085,0.54864860901943,5.577227393402776
65526,65526,29566,Sc1Ti1Y1Nb1La1,ScTiYNbLa,0.6633,0.6587200248140508,0.627151228222083,5.236288450953469
65527,65527,29567,Sc1Ti1Y1Nb1Hf1,ScTiYNbHf,0.6990000000000001,0.6751934655495345,0.6227450503683651,6.4899718353753215
65528,65528,29568,Sc1Ti1Y1Nb1Ta1,ScTiYNbTa,0.6854,0.731551498130634,0.6796189812323226,6.770526557923005
65529,65529,29569,Sc1Ti1Y1Nb1W1,ScTiYNbW,0.5951,0.5284529850418593,0.4998161813390458,6.950399412968034
65530,65530,29570,Sc1Ti1Y1Nb1Re1,ScTiYNbRe,0.5679,0.4761141523695686,0.4568107255660938,7.063693035272388
65531,65531,29571,Sc1Ti1Y1Nb1Os1,ScTiYNbOs,0.5909,0.43403481011313294,0.4216059269496994,7.171711298513009
65532,65532,29572,Sc1Ti1Y1Nb1Ir1,ScTiYNbIr,0.6016,0.49860874113883896,0.4788896283711024,7.18900329981447
65533,65533,29573,Sc1Ti1Y1Nb1Pt1,ScTiYNbPt,0.5793,0.6008621667789094,0.5689446364672982,7.153520878165135
65534,65534,29574,Sc1Ti1Y1Nb1Au1,ScTiYNbAu,0.5895,0.6484600862616297,0.6070641491197584,7.078289694936705
65535,65535,29575,Sc1Ti1Y1Nb1Hg1,ScTiYNbHg,0.5424,0.6067229831451392,0.5751945585184672,6.674058677834177
65536,65536,29576,Sc1Ti1Y1Mo1Tc1,ScTiYMoTc,0.5277,0.494082155209466,0.4476539202561107,5.922538888129154
65537,65537,29577,Sc1Ti1Y1Mo1Ru1,ScTiYMoRu,0.6096,0.6897566209409051,0.664329946855968,6.005153246609359
65538,65538,29578,Sc1Ti1Y1Mo1Rh1,ScTiYMoRh,0.6038,0.5172305988274717,0.5003229709470479,6.0284968980916025
65539,65539,29579,Sc1Ti1Y1Mo1Pd1,ScTiYMoPd,0.5864,0.6656664990221524,0.6315222938727645,6.0266592147448
65540,65540,29580,Sc1Ti1Y1Mo1Ag1,ScTiYMoAg,0.6106,0.53293968056705,0.5016500902308421,5.91519923216266
65541,65541,29581,Sc1Ti1Y1Mo1Cd1,ScTiYMoCd,0.5777,0.4830202787112854,0.4623149766081567,5.745923734871338
65542,65542,29582,Sc1Ti1Y1Mo1La1,ScTiYMoLa,0.6519,0.5429408349632332,0.5275356236859934,5.377499417729393
65543,65543,29583,Sc1Ti1Y1Mo1Hf1,ScTiYMoHf,0.6843,0.5333212567914721,0.5044061730082752,6.677749073368604
65544,65544,29584,Sc1Ti1Y1Mo1Ta1,ScTiYMoTa,0.6662,0.6374963951886693,0.6033240760693448,6.971948953479852
65545,65545,29585,Sc1Ti1Y1Mo1W1,ScTiYMoW,0.5913,0.6141402062068897,0.5830534754108039,7.16016584037383
65546,65546,29586,Sc1Ti1Y1Mo1Re1,ScTiYMoRe,0.5613,0.5397777023972921,0.5175998808769505,7.27851573648393
65547,65547,29587,Sc1Ti1Y1Mo1Os1,ScTiYMoOs,0.5927,0.4807401250696695,0.4650922023048653,7.3905342047573725
65548,65548,29588,Sc1Ti1Y1Mo1Ir1,ScTiYMoIr,0.6013,0.5709023018061207,0.5488241147528674,7.407821129344729
65549,65549,29589,Sc1Ti1Y1Mo1Pt1,ScTiYMoPt,0.5783,0.7139019948452141,0.6829488169593909,7.369040233990607
65550,65550,29590,Sc1Ti1Y1Mo1Au1,ScTiYMoAu,0.585,0.6531236263934533,0.625062500701915,7.288879273450506
